time,opens,highs,lows,closes,volumes,qavs,numTrades,tbbavs,tbqavs,rsis,obvs,money,trueAfter,predictionBefore
1652566200000.0,-3.066610407870667,-3.0771675782868906,-3.0535901845029336,-3.066585348641841,7.035368231544681,5.612598601948859,5.8736441961824895,9.194958678875263,7.1847434536640264,-3.2319444740585133,-0.11466475309508231,8.1700000000003,tensor(-3.0666),-3.034979820251465
1652566260000.0,-3.066991651852675,-3.063703198297098,-3.051614312890819,-3.0550352940139467,8.89751157578077,7.1300640278819465,6.5917110061968724,12.584561379573062,9.870928075044352,-3.2319444740585133,-0.11466475309508231,8.070000000000391,tensor(-3.0550),-3.003983497619629
1652566320000.0,-3.0554399591978054,-3.0643534666488783,-3.0433688486633383,-3.0567506486616542,19.07510764301708,15.422334950969848,11.644773743335117,18.54943787165928,14.607815861650264,-3.2319444740585133,-0.11466475309508231,11.100000000000364,tensor(-3.0568),-2.9963998794555664
1652566380000.0,-3.057079308320444,-3.066801535737931,-3.0464846462055206,-3.0533199393662396,21.698525262832653,17.55423153907125,11.059682268508585,24.752859191447993,19.521672895505198,-3.2319444740585133,-0.11466475309508231,10.650000000000318,tensor(-3.0533),-3.0134313106536865
1652566440000.0,-3.053648112482364,-3.0549819521673465,-3.0376312214820045,-3.0410075048949197,6.256407370214137,4.9910236213693,6.8842567436101385,4.574272872396216,3.5343396241656406,-3.2319444740585133,-0.11466475309508231,11.55000000000041,tensor(-3.0410),-3.044882297515869
1652566500000.0,-3.0411814342706722,-3.050774333420536,-3.027143902925394,-3.036547582810882,3.9915160837793286,3.1488344514299715,6.0864047324830475,5.849080634320114,4.551114603252419,-3.2319444740585133,-0.11466475309508231,14.780000000000427,tensor(-3.0365),-3.2903966903686523
1652566560000.0,-3.036949626070374,-3.0513480996132833,-3.029499749847532,-3.036318868857854,20.82199494677417,16.87490877643728,12.44262575446221,21.823288202625225,17.234498734378526,-3.2319444740585133,-0.11466475309508231,14.780000000000427,tensor(-3.0363),-3.202314853668213
1652566620000.0,-3.0367208796811687,-3.0528781427939418,-3.034173446160804,-3.0402832440436662,6.987293436942099,5.587094866791148,8.267200229563764,7.743815733834757,6.049242570724635,-3.2319444740585133,-0.11466475309508231,14.780000000000427,tensor(-3.0403),-2.860297203063965
1652566680000.0,-3.040685817094061,-3.056856255063653,-3.0344394288778194,-3.050117944023853,6.2436182916285805,4.981784500978653,5.980024464332769,1.213039824574262,0.867817855281909,-3.2319444740585133,-0.11466475309508231,13.740000000000464,tensor(-3.0501),-2.9935014247894287
1652566740000.0,-3.0504456630334893,-3.0666867824993815,-3.0414309745822257,-3.05061349092208,9.09421439508782,7.295555035932331,8.373580497714043,10.571999938385947,8.28429766757108,-3.2319444740585133,-0.11466475309508231,11.160000000000537,tensor(-3.0506),-2.9594886302948
